GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine Coolant Temperature(°C),Intake Manifold Pressure(kPa),Engine RPM(rpm),Miles Per Gallon(Instant)(mpg)
Wed May 19 18:28:28 EDT 2021,19-May-2021 18:28:27.792,-79.38239411,43.78281265,0.0,3.7900925,144.75048828125,0.0,-14.933307,-4.898407,-0.7516454,0.32123846,0.0,0.3212384581565857,81.0,33.0,753.25,33.33333206176758
Wed May 19 18:28:28 EDT 2021,19-May-2021 18:28:27.891,-79.38239411,43.78281265,0.0,3.7900925,144.75048828125,0.0,-10.842776,-3.9813578,-4.2687955,0.33686718,0.0,0.33686718344688416,81.0,33.0,753.25,33.33333206176758
Wed May 19 18:28:28 EDT 2021,19-May-2021 18:28:27.990,-79.38239411,43.78281265,0.0,3.7900925,144.75048828125,0.0,-4.866104,-2.990131,-0.35563326,0.1310819,0.0,0.13108189404010773,81.0,33.0,739.0,33.33333206176758
Wed May 19 18:28:29 EDT 2021,19-May-2021 18:28:28.091,-79.3823937,43.78281365,0.0,3.7900925,144.744873046875,0.0,-8.985049,-3.6053855,-2.347359,0.03448695,0.0,0.03448694944381714,81.0,33.0,739.0,33.33333206176758
Wed May 19 18:28:29 EDT 2021,19-May-2021 18:28:28.193,-79.3823937,43.78281365,0.0,3.7900925,144.744873046875,0.0,-11.78854,-3.6894333,-2.5052853,0.03522841,0.0,0.03522840887308121,81.0,33.0,739.0,33.33333206176758
Wed May 19 18:28:29 EDT 2021,19-May-2021 18:28:28.289,-79.3823937,43.78281365,0.0,3.7900925,144.744873046875,0.0,-10.342378,-3.661916,-2.4143581,0.06246206,0.0,0.062462061643600464,81.0,33.0,739.0,34.11764907836914
Wed May 19 18:28:29 EDT 2021,19-May-2021 18:28:28.389,-79.3823937,43.78281365,0.0,3.7900925,144.744873046875,0.0,-7.109375,-3.4283166,-2.0602202,-0.1494739,0.0,-0.1494739055633545,81.0,33.0,739.0,34.11764907836914
Wed May 19 18:28:29 EDT 2021,19-May-2021 18:28:28.489,-79.3823937,43.78281365,0.0,3.7900925,144.744873046875,0.0,-8.259725,-3.2967114,-2.3425734,-0.112773545,0.0,-0.11277354508638382,81.0,33.0,739.0,34.11764907836914
Wed May 19 18:28:29 EDT 2021,19-May-2021 18:28:28.588,-79.3823937,43.78281365,0.0,3.7900925,144.744873046875,0.0,-9.560822,-3.5156546,-2.3904297,-0.034260727,0.0,-0.03426072746515274,81.0,33.0,739.0,34.11764907836914
Wed May 19 18:28:29 EDT 2021,19-May-2021 18:28:28.689,-79.3823937,43.78281365,0.0,3.7900925,144.744873046875,0.0,-8.575577,-3.527619,-2.2085752,-0.021918185,0.0,-0.02191818505525589,81.0,33.0,739.0,34.11764907836914
Wed May 19 18:28:29 EDT 2021,19-May-2021 18:28:28.788,-79.3823937,43.78281365,0.0,3.7900925,144.744873046875,0.0,-8.472686,-3.2871401,-2.4251258,-0.022181988,0.0,-0.022181987762451172,81.0,33.0,739.0,34.11764907836914
Wed May 19 18:28:29 EDT 2021,19-May-2021 18:28:28.888,-79.3823937,43.78281365,0.0,3.7900925,144.744873046875,0.0,-8.880961,-3.3242288,-2.4538395,-0.01644476,0.0,-0.01644475944340229,81.0,33.0,739.0,34.11764907836914
Wed May 19 18:28:29 EDT 2021,19-May-2021 18:28:28.988,-79.3823937,43.78281365,0.0,3.7900925,144.744873046875,0.0,-8.619844,-3.3565319,-2.3449662,-0.0035348493,0.0,-0.0035348492674529552,81.0,33.0,739.0,34.11764907836914
Wed May 19 18:28:30 EDT 2021,19-May-2021 18:28:29.089,-79.38239923,43.782814,0.0,3.7900925,144.8062744140625,0.0,-8.737391,-3.4833515,-2.1571295,-0.004068719,0.0,-0.00406871922314167,81.0,33.0,739.0,34.11764907836914
Wed May 19 18:28:30 EDT 2021,19-May-2021 18:28:29.189,-79.38239923,43.782814,0.0,3.7900925,144.8062744140625,0.0,-8.677272,-3.3804603,-2.0195422,-0.009648204,0.0,-0.00964820384979248,81.0,33.0,739.0,34.11764907836914
Wed May 19 18:28:30 EDT 2021,19-May-2021 18:28:29.289,-79.38239923,43.782814,0.0,3.7900925,144.8062744140625,0.0,-8.463115,-3.2524443,-2.1260228,-0.009946295,0.0,-0.00994629506021738,81.0,33.0,739.0,34.11764907836914
Wed May 19 18:28:30 EDT 2021,19-May-2021 18:28:29.389,-79.38239923,43.782814,0.0,3.7900925,144.8062744140625,0.0,-8.873783,-3.3649068,-2.044667,-0.013072116,0.0,-0.013072116300463676,81.0,33.0,739.0,34.11764907836914
Wed May 19 18:28:30 EDT 2021,19-May-2021 18:28:29.488,-79.38239923,43.782814,0.0,3.7900925,144.8062744140625,0.0,-8.9013,-3.342175,-2.0865414,-0.008843632,0.0,-0.00884363241493702,81.0,33.0,739.0,34.11764907836914
Wed May 19 18:28:30 EDT 2021,19-May-2021 18:28:29.588,-79.38239923,43.782814,0.0,3.7900925,144.8062744140625,0.0,-8.793623,-3.3864422,-1.9872392,6.9373846E-4,0.0,6.937384605407715E-4,81.0,33.0,739.0,34.11764907836914
Wed May 19 18:28:30 EDT 2021,19-May-2021 18:28:29.689,-79.38239923,43.782814,0.0,3.7900925,144.8062744140625,0.0,-8.64138,-3.4019957,-1.9271195,-0.008251591,0.0,-0.00825159065425396,81.0,33.0,739.0,34.11764907836914
Wed May 19 18:28:30 EDT 2021,19-May-2021 18:28:29.789,-79.38239923,43.782814,0.0,3.7900925,144.8062744140625,0.0,-8.72782,-3.3469608,-2.1463618,-0.0034692117,0.0,-0.003469211747869849,81.0,33.0,753.75,34.11764907836914
Wed May 19 18:28:30 EDT 2021,19-May-2021 18:28:29.889,-79.38239923,43.782814,0.0,3.7900925,144.8062744140625,0.0,-8.762517,-3.2105699,-2.181058,-0.0035031473,0.0,-0.003503147279843688,81.0,33.0,753.75,34.11764907836914
Wed May 19 18:28:30 EDT 2021,19-May-2021 18:28:29.989,-79.38239923,43.782814,0.0,3.7900925,144.8062744140625,0.0,-8.733803,-3.3720853,-1.9884356,-0.0053623915,0.0,-0.005362391471862793,81.0,33.0,753.75,32.94117736816406
Wed May 19 18:28:31 EDT 2021,19-May-2021 18:28:30.089,-79.38240196,43.78281422,0.0,3.7900925,144.7825927734375,0.0,-8.785249,-3.2739797,-2.0614166,-0.0048090685,0.0,-0.004809068515896797,81.0,33.0,753.75,32.94117736816406
Wed May 19 18:28:31 EDT 2021,19-May-2021 18:28:30.189,-79.38240196,43.78281422,0.0,3.7900925,144.7825927734375,0.0,-8.752945,-3.3062828,-1.9872392,-0.004177975,0.0,-0.0041779750026762486,81.0,33.0,753.75,32.94117736816406
Wed May 19 18:28:31 EDT 2021,19-May-2021 18:28:30.291,-79.38240196,43.78281422,0.0,3.7900925,144.7825927734375,0.0,-8.718249,-3.330211,-1.9438694,-0.0032019974,0.0,-0.003201997373253107,81.0,33.0,753.75,32.94117736816406
Wed May 19 18:28:31 EDT 2021,19-May-2021 18:28:30.390,-79.38240196,43.78281422,0.0,3.7900925,144.7825927734375,0.0,-8.737391,-3.2201412,-2.1296122,-0.007268429,0.0,-0.0013602375984191895,81.0,33.0,753.75,32.94117736816406
Wed May 19 18:28:31 EDT 2021,19-May-2021 18:28:30.489,-79.38240196,43.78281422,0.0,3.7900925,144.7825927734375,0.0,-8.799605,-3.2213376,-2.0889342,-0.004482051,0.0,-0.004482050891965628,81.0,33.0,753.75,32.94117736816406
Wed May 19 18:28:31 EDT 2021,19-May-2021 18:28:30.591,-79.38240196,43.78281422,0.0,3.7900925,144.7825927734375,0.0,-8.751749,-3.35055,-1.901995,-0.0049719,0.0,-0.004971900023519993,81.0,33.0,753.75,32.94117736816406
Wed May 19 18:28:31 EDT 2021,19-May-2021 18:28:30.689,-79.38240196,43.78281422,0.0,3.7900925,144.7825927734375,0.0,-8.816355,-3.24048,-2.0614166,-0.0041019917,0.0,-0.004101991653442383,81.0,33.0,753.75,32.94117736816406
Wed May 19 18:28:31 EDT 2021,19-May-2021 18:28:30.790,-79.38240196,43.78281422,0.0,3.7900925,144.7825927734375,0.0,-8.809176,-3.4342988,-1.8170497,4.4363737E-4,0.0,4.436373710632324E-4,81.0,33.0,753.75,32.94117736816406
Wed May 19 18:28:31 EDT 2021,19-May-2021 18:28:30.892,-79.38240196,43.78281422,0.0,3.7900925,144.7825927734375,0.0,-8.642576,-3.1998022,-2.1547368,-0.006086098,0.0,-0.006086098030209541,81.0,33.0,753.75,32.94117736816406
Wed May 19 18:28:31 EDT 2021,19-May-2021 18:28:30.991,-79.38240196,43.78281422,0.0,3.7900925,144.7825927734375,0.0,-8.810373,-3.2249267,-2.0937197,-0.004103669,0.0,-0.004103668965399265,81.0,33.0,753.75,32.94117736816406
Wed May 19 18:28:32 EDT 2021,19-May-2021 18:28:31.091,-79.38240264,43.78281428,0.0,3.7900925,144.78057861328125,0.0,-8.825927,-3.2919257,-1.9716859,3.9339066E-5,0.0,3.933906555175781E-5,81.0,33.0,753.75,32.94117736816406
Wed May 19 18:28:32 EDT 2021,19-May-2021 18:28:31.194,-79.38240264,43.78281428,0.0,3.7900925,144.78057861328125,0.0,-8.865408,-3.2943187,-2.012364,0.004669249,0.0,0.004669249057769775,81.0,33.0,753.75,32.94117736816406
Wed May 19 18:28:32 EDT 2021,19-May-2021 18:28:31.294,-79.38240264,43.78281428,0.0,3.7900925,144.78057861328125,0.0,-8.676076,-3.3242288,-2.0207388,-0.0058075786,0.0,-0.0058075785636901855,81.0,33.0,753.75,32.94117736816406
Wed May 19 18:28:32 EDT 2021,19-May-2021 18:28:31.390,-79.38240264,43.78281428,0.0,3.7900925,144.78057861328125,0.0,-9.199206,-3.0008986,-2.4059832,-2.0459294E-4,0.0,-2.0459294319152832E-4,81.0,33.0,753.75,32.94117736816406
Wed May 19 18:28:32 EDT 2021,19-May-2021 18:28:31.492,-79.38240264,43.78281428,0.0,3.7900925,144.78057861328125,0.0,-8.68804,-3.3373895,-1.7787645,-0.0151026845,0.0,-0.015102684497833252,81.0,33.0,745.75,32.94117736816406
Wed May 19 18:28:32 EDT 2021,19-May-2021 18:28:31.591,-79.38240264,43.78281428,0.0,3.7900925,144.78057861328125,0.0,-8.668898,-3.2213376,-1.7715861,-0.0240931,0.0,-0.024093100801110268,81.0,33.0,745.75,32.94117736816406
Wed May 19 18:28:32 EDT 2021,19-May-2021 18:28:31.690,-79.38240264,43.78281428,0.0,3.7900925,144.78057861328125,0.0,-8.927621,-3.0607193,-2.1894326,-0.016404465,0.0,-0.016404464840888977,81.0,33.0,745.75,32.94117736816406
Wed May 19 18:28:32 EDT 2021,19-May-2021 18:28:31.791,-79.38240264,43.78281428,0.0,3.7900925,144.78057861328125,0.0,-8.953942,-3.0667014,-2.309074,-0.008795661,0.0,-0.00879566092044115,81.0,33.0,745.75,32.94117736816406
Wed May 19 18:28:32 EDT 2021,19-May-2021 18:28:31.893,-79.38240264,43.78281428,0.0,3.7900925,144.78057861328125,0.0,-8.649755,-3.0176485,-2.1355941,-0.02211541,0.0,-0.025529921054840088,81.0,33.0,745.75,34.90196228027344
Wed May 19 18:28:32 EDT 2021,19-May-2021 18:28:31.993,-79.38240264,43.78281428,0.0,3.7900925,144.78057861328125,0.0,-8.912068,-3.071487,-2.0434706,-0.009685761,0.0,-0.009685761295258999,81.0,33.0,745.75,34.90196228027344
Wed May 19 18:28:33 EDT 2021,19-May-2021 18:28:32.091,-79.38240281,43.78281429,0.0,3.7900925,144.779052734375,0.0,-8.962317,-3.0140593,-2.1008983,-0.0053555244,0.0,-0.005355524364858866,81.0,33.0,745.75,34.90196228027344
Wed May 19 18:28:33 EDT 2021,19-May-2021 18:28:32.194,-79.38240281,43.78281429,0.0,3.7900925,144.779052734375,0.0,-8.823533,-2.9626136,-2.1140587,-0.005936629,0.0,-0.0059366291388869286,81.0,33.0,745.75,34.90196228027344
Wed May 19 18:28:33 EDT 2021,19-May-2021 18:28:32.294,-79.38240281,43.78281429,0.0,3.7900925,144.779052734375,0.0,-8.779266,-2.9566314,-2.2169502,-0.010017633,0.0,-0.0027891993522644043,81.0,33.0,745.75,34.90196228027344
Wed May 19 18:28:33 EDT 2021,19-May-2021 18:28:32.391,-79.38240281,43.78281429,0.0,3.7900925,144.779052734375,0.0,-8.961121,-3.0583265,-2.2671995,-0.0028278828,0.0,-0.002827882766723633,81.0,33.0,745.75,34.90196228027344
Wed May 19 18:28:33 EDT 2021,19-May-2021 18:28:32.496,-79.38240281,43.78281429,0.0,3.7900925,144.779052734375,0.0,-8.903693,-2.94706,-2.1475582,-0.0023709256,0.0,-0.003172969911247492,81.0,33.0,745.75,34.90196228027344
Wed May 19 18:28:33 EDT 2021,19-May-2021 18:28:32.595,-79.38240281,43.78281429,0.0,3.7900925,144.779052734375,0.0,-8.967103,-3.0678978,-1.6148561,-0.0023096888,0.0,-0.0023096888326108456,81.0,33.0,745.75,34.90196228027344
Wed May 19 18:28:33 EDT 2021,19-May-2021 18:28:32.694,-79.38240281,43.78281429,0.0,3.7900925,144.779052734375,0.0,-8.673683,-2.835794,-2.579762,-0.0032977292,0.0,5.531907081604004E-4,81.0,33.0,745.75,34.90196228027344
Wed May 19 18:28:33 EDT 2021,19-May-2021 18:28:32.795,-79.38240281,43.78281429,0.0,3.7900925,144.779052734375,0.0,-8.775677,-2.5630121,-2.6084757,-0.006423247,0.0,-0.006423247046768665,81.0,33.0,745.75,34.90196228027344
Wed May 19 18:28:33 EDT 2021,19-May-2021 18:28:32.891,-79.38240281,43.78281429,0.0,3.7900925,144.779052734375,0.0,-8.98146,-3.2201412,-1.6076777,-0.0030464882,0.0,-0.005134765990078449,81.0,33.0,745.75,34.90196228027344
Wed May 19 18:28:33 EDT 2021,19-May-2021 18:28:32.990,-79.38240281,43.78281429,0.0,3.7900925,144.779052734375,0.0,-8.88814,-2.9398818,-2.0865414,-0.003656149,0.0,-0.003656148910522461,81.0,33.0,745.75,34.90196228027344
Wed May 19 18:28:34 EDT 2021,19-May-2021 18:28:33.091,-79.38240286,43.78281429,0.0,3.7900925,144.7796630859375,0.0,-8.8905325,-2.9159534,-2.2528424,3.0577183E-5,0.0,3.057718276977539E-5,81.0,33.0,745.75,34.90196228027344
Wed May 19 18:28:34 EDT 2021,19-May-2021 18:28:33.192,-79.38240286,43.78281429,0.0,3.7900925,144.7796630859375,0.0,-8.892925,-2.969792,-2.1068804,-0.0020522608,0.0,-0.002052260795608163,81.0,33.0,745.75,34.90196228027344
Wed May 19 18:28:34 EDT 2021,19-May-2021 18:28:33.293,-79.38240286,43.78281429,0.0,3.7900925,144.7796630859375,0.0,-8.852247,-2.9853454,-2.0183458,-0.0038965642,0.0,-0.002433980582281947,81.0,33.0,757.75,34.90196228027344
Wed May 19 18:28:34 EDT 2021,19-May-2021 18:28:33.391,-79.38240286,43.78281429,0.0,3.7900925,144.7796630859375,0.0,-8.876176,-2.94706,-2.120041,-0.003761072,0.0,-0.0037610719446092844,81.0,33.0,757.75,34.90196228027344
Wed May 19 18:28:34 EDT 2021,19-May-2021 18:28:33.493,-79.38240286,43.78281429,0.0,3.7900925,144.7796630859375,0.0,-8.9108715,-2.9602208,-2.115255,-0.002370085,0.0,-0.0023700851015746593,81.0,33.0,757.75,33.33333206176758
Wed May 19 18:28:34 EDT 2021,19-May-2021 18:28:33.594,-79.38240286,43.78281429,0.0,3.7900925,144.7796630859375,0.0,-8.885747,-3.071487,-1.8972093,-0.0028458943,0.0,-0.0028458943124860525,81.0,33.0,757.75,33.33333206176758
Wed May 19 18:28:34 EDT 2021,19-May-2021 18:28:33.692,-79.38240286,43.78281429,0.0,3.7900925,144.7796630859375,0.0,-8.848659,-2.9386854,-2.1714866,-0.0034199392,0.0,-0.003021616255864501,81.0,33.0,757.75,33.33333206176758
Wed May 19 18:28:34 EDT 2021,19-May-2021 18:28:33.794,-79.38240286,43.78281429,0.0,3.7900925,144.7796630859375,0.0,-8.864211,-2.894418,-2.1762722,-0.003872168,0.0,-0.003872168017551303,81.0,33.0,757.75,33.33333206176758
Wed May 19 18:28:34 EDT 2021,19-May-2021 18:28:33.892,-79.38240286,43.78281429,0.0,3.7900925,144.7796630859375,0.0,-8.842676,-3.0343983,-2.0949163,-3.3735376E-4,0.0,0.002885580062866211,81.0,33.0,757.75,33.33333206176758
Wed May 19 18:28:34 EDT 2021,19-May-2021 18:28:33.990,-79.38240286,43.78281429,0.0,3.7900925,144.7796630859375,0.0,-8.813962,-2.9733813,-2.097309,-0.0032807263,0.0,-0.0032807262614369392,81.0,33.0,757.75,33.33333206176758
Wed May 19 18:28:35 EDT 2021,19-May-2021 18:28:34.090,-79.38240286,43.78281425,0.0,3.7900925,144.7802734375,0.0,-8.897711,-3.01047,-2.111666,-0.0018366225,0.0,-0.0018366224830970168,81.0,33.0,757.75,33.33333206176758
Wed May 19 18:28:35 EDT 2021,19-May-2021 18:28:34.194,-79.38240286,43.78281425,0.0,3.7900925,144.7802734375,0.0,-8.836694,-3.0439694,-1.9812572,-0.0027902275,0.0,-0.00279022753238678,81.0,33.0,757.75,33.33333206176758
Wed May 19 18:28:35 EDT 2021,19-May-2021 18:28:34.292,-79.38240286,43.78281425,0.0,3.7900925,144.7802734375,0.0,-9.097511,-2.9243283,-2.349752,0.0046703815,0.0,0.0015892982482910156,81.0,33.0,757.75,33.33333206176758
Wed May 19 18:28:35 EDT 2021,19-May-2021 18:28:34.393,-79.38240286,43.78281425,0.0,3.7900925,144.7802734375,0.0,-8.99821,-2.5570302,-2.9386854,0.0056589604,0.0,0.005658960435539484,81.0,33.0,757.75,33.33333206176758
Wed May 19 18:28:35 EDT 2021,19-May-2021 18:28:34.494,-79.38240286,43.78281425,0.0,3.7900925,144.7802734375,0.0,-8.834301,-2.9733813,-2.082952,-0.0027572056,0.0,-0.0013766841730102897,81.0,33.0,757.75,33.33333206176758
Wed May 19 18:28:35 EDT 2021,19-May-2021 18:28:34.591,-79.38240286,43.78281425,0.0,3.7900925,144.7802734375,0.0,-9.183653,-3.2249267,-1.4940187,-6.781399E-4,0.0,-6.781399133615196E-4,81.0,33.0,757.75,33.33333206176758
Wed May 19 18:28:35 EDT 2021,19-May-2021 18:28:34.691,-79.38240286,43.78281425,0.0,3.7900925,144.7802734375,0.0,-8.677272,-3.214159,-1.570589,0.017524634,0.0,0.024755418300628662,81.0,33.0,757.75,33.33333206176758
Wed May 19 18:28:35 EDT 2021,19-May-2021 18:28:34.793,-79.38240286,43.78281425,0.0,3.7900925,144.7802734375,0.0,-8.430812,-3.0008986,-1.7524434,-0.0035232576,0.0,-0.0035232575610280037,81.0,34.0,757.75,33.33333206176758
Wed May 19 18:28:35 EDT 2021,19-May-2021 18:28:34.894,-79.38240286,43.78281425,0.0,3.7900925,144.7802734375,0.0,-9.136993,-2.9482565,-2.065006,-0.009617199,0.0,-0.012561870738863945,81.0,34.0,757.75,33.33333206176758
Wed May 19 18:28:35 EDT 2021,19-May-2021 18:28:34.995,-79.38240286,43.78281425,0.0,3.7900925,144.7802734375,0.0,-9.308379,-2.9458637,-2.6671,6.26845E-4,0.0,6.268449942581356E-4,81.0,34.0,757.75,33.33333206176758
Wed May 19 18:28:36 EDT 2021,19-May-2021 18:28:35.090,-79.38240285,43.78281422,0.0,3.7900925,144.78253173828125,0.0,-8.655737,-3.0667014,-1.7787645,-0.027520657,0.0,-0.02752065658569336,81.0,34.0,751.75,33.33333206176758
Wed May 19 18:28:36 EDT 2021,19-May-2021 18:28:35.191,-79.38240285,43.78281422,0.0,3.7900925,144.78253173828125,0.0,-8.825927,-2.8657043,-1.989632,-0.02024358,0.0,-0.020243579521775246,81.0,34.0,751.75,33.33333206176758
Wed May 19 18:28:36 EDT 2021,19-May-2021 18:28:35.293,-79.38240285,43.78281422,0.0,3.7900925,144.78253173828125,0.0,-9.012567,-3.289533,-1.5957136,-0.008316524,0.0,-0.01356940995901823,81.0,34.0,751.75,33.33333206176758
Wed May 19 18:28:36 EDT 2021,19-May-2021 18:28:35.394,-79.38240285,43.78281422,0.0,3.7900925,144.78253173828125,0.0,-8.88455,-3.0798619,-1.9657038,-0.0048165857,0.0,-0.004816585686057806,81.0,34.0,751.75,33.33333206176758
Wed May 19 18:28:36 EDT 2021,19-May-2021 18:28:35.493,-79.38240285,43.78281422,0.0,3.7900925,144.78253173828125,0.0,-8.72782,-2.9159534,-2.1272194,-0.018235743,0.0,-0.017497658729553223,81.0,34.0,751.75,34.509803771972656
Wed May 19 18:28:36 EDT 2021,19-May-2021 18:28:35.595,-79.38240285,43.78281422,0.0,3.7900925,144.78253173828125,0.0,-8.935996,-2.80708,-2.2217357,-0.011536563,0.0,-0.01153656281530857,81.0,34.0,751.75,34.509803771972656
Wed May 19 18:28:36 EDT 2021,19-May-2021 18:28:35.692,-79.38240285,43.78281422,0.0,3.7900925,144.78253173828125,0.0,-9.084352,-3.0020952,-2.1966112,-0.004441619,0.0,-0.00935737881809473,81.0,34.0,751.75,34.509803771972656
Wed May 19 18:28:36 EDT 2021,19-May-2021 18:28:35.791,-79.38240285,43.78281422,0.0,3.7900925,144.78253173828125,0.0,-8.772088,-2.9793632,-1.9331015,-0.0037812828,0.0,-0.0037812828086316586,81.0,34.0,751.75,34.509803771972656
Wed May 19 18:28:36 EDT 2021,19-May-2021 18:28:35.892,-79.38240285,43.78281422,0.0,3.7900925,144.78253173828125,0.0,-8.959925,-3.1830523,-1.6399808,0.0025797486,0.0,-0.03733789920806885,81.0,34.0,751.75,34.509803771972656
Wed May 19 18:28:36 EDT 2021,19-May-2021 18:28:35.994,-79.38240285,43.78281422,0.0,3.7900925,144.78253173828125,0.0,-8.935996,-3.098107,-1.9354944,-0.0062728957,0.0,-0.006272895727306604,81.0,34.0,751.75,34.509803771972656
Wed May 19 18:28:37 EDT 2021,19-May-2021 18:28:36.100,-79.38240249,43.78281339,0.0,3.7900925,144.5430908203125,0.0,-8.677272,-2.949453,-1.9872392,-0.0075838007,0.0,-0.005288463551551104,81.0,34.0,751.75,34.509803771972656
Wed May 19 18:28:37 EDT 2021,19-May-2021 18:28:36.191,-79.38240249,43.78281339,0.0,3.7900925,144.5430908203125,0.0,-9.053245,-2.8800611,-2.0315065,-0.007450524,0.0,-0.007450523786246777,81.0,34.0,751.75,34.509803771972656
Wed May 19 18:28:37 EDT 2021,19-May-2021 18:28:36.292,-79.38240249,43.78281339,0.0,3.7900925,144.5430908203125,0.0,-8.774481,-3.0897322,-2.0015962,-0.011022568,0.0,-0.004490315914154053,81.0,34.0,751.75,34.509803771972656
Wed May 19 18:28:37 EDT 2021,19-May-2021 18:28:36.393,-79.38240249,43.78281339,0.0,3.7900925,144.5430908203125,0.0,-8.846265,-2.8345976,-2.160719,-0.004513645,0.0,-0.004513645078986883,81.0,34.0,751.75,34.509803771972656
Wed May 19 18:28:37 EDT 2021,19-May-2021 18:28:36.495,-79.38240249,43.78281339,0.0,3.7900925,144.5430908203125,0.0,-8.973084,-3.0020952,-2.2085752,-5.2256446E-4,0.0,-0.002863095374777913,81.0,34.0,751.75,34.509803771972656
Wed May 19 18:28:37 EDT 2021,19-May-2021 18:28:36.596,-79.38240249,43.78281339,0.0,3.7900925,144.5430908203125,0.0,-8.730213,-2.8920252,-2.0554347,-0.0027448267,0.0,-0.0027448267210274935,81.0,33.0,751.75,34.509803771972656
Wed May 19 18:28:37 EDT 2021,19-May-2021 18:28:36.693,-79.38240249,43.78281339,0.0,3.7900925,144.5430908203125,0.0,-8.896515,-2.8166513,-2.2025933,-0.0036131144,0.0,-0.004360854625701904,81.0,33.0,751.75,34.509803771972656
Wed May 19 18:28:37 EDT 2021,19-May-2021 18:28:36.794,-79.38240249,43.78281339,0.0,3.7900925,144.5430908203125,0.0,-8.846265,-3.1304102,-1.9271195,-0.0047761262,0.0,-0.004776126239448786,81.0,33.0,751.75,34.509803771972656
Wed May 19 18:28:37 EDT 2021,19-May-2021 18:28:36.893,-79.38240249,43.78281339,0.0,3.7900925,144.5430908203125,0.0,-8.8701935,-2.929114,-2.1415763,-0.0032535407,0.0,-0.0031904899515211582,81.0,33.0,751.75,34.509803771972656
Wed May 19 18:28:37 EDT 2021,19-May-2021 18:28:36.991,-79.38240249,43.78281339,0.0,3.7900925,144.5430908203125,0.0,-8.914461,-2.8322048,-2.1619153,-0.0042350832,0.0,-0.004235083237290382,81.0,33.0,755.25,34.509803771972656
Wed May 19 18:28:37 EDT 2021,19-May-2021 18:28:37.093,-79.38240249,43.78281339,0.0,3.7900925,144.5430908203125,0.0,-8.861818,-3.0355947,-1.9884356,-0.0048491955,0.0,0.005118191242218018,81.0,33.0,755.25,34.509803771972656
Wed May 19 18:28:38 EDT 2021,19-May-2021 18:28:37.194,-79.38240263,43.78281303,0.0,3.7900925,144.5787353515625,0.0,-8.803194,-3.0152557,-2.0207388,-0.0017368463,0.0,-0.001736846286803484,81.0,33.0,755.25,33.72549057006836
Wed May 19 18:28:38 EDT 2021,19-May-2021 18:28:37.292,-79.38240263,43.78281303,0.0,3.7900925,144.5787353515625,0.0,-8.861818,-2.923132,-2.219343,-0.0025448948,0.0,-0.002544894814491272,81.0,33.0,755.25,33.72549057006836
Wed May 19 18:28:38 EDT 2021,19-May-2021 18:28:37.396,-79.38240263,43.78281303,0.0,3.7900925,144.5787353515625,0.0,-8.8701935,-3.1591241,-2.0195422,-0.002476871,0.0,-0.0024768710136413574,81.0,33.0,755.25,33.72549057006836
Wed May 19 18:28:38 EDT 2021,19-May-2021 18:28:37.496,-79.38240263,43.78281303,0.0,3.7900925,144.5787353515625,0.0,-8.99462,-2.969792,-2.0745773,-0.0031639677,0.0,-0.014731943607330322,81.0,33.0,755.25,33.72549057006836
Wed May 19 18:28:38 EDT 2021,19-May-2021 18:28:37.592,-79.38240263,43.78281303,0.0,3.7900925,144.5787353515625,0.0,-8.938389,-2.847758,-2.3234308,-0.0010080934,0.0,-0.0010080933570861816,81.0,33.0,755.25,33.72549057006836
Wed May 19 18:28:38 EDT 2021,19-May-2021 18:28:37.691,-79.38240263,43.78281303,0.0,3.7900925,144.5787353515625,0.0,-8.864211,-2.7963123,-2.321038,-0.0014204199,0.0,-0.0014204198960214853,81.0,33.0,755.25,33.72549057006836
Wed May 19 18:28:38 EDT 2021,19-May-2021 18:28:37.795,-79.38240263,43.78281303,0.0,3.7900925,144.5787353515625,0.0,-8.7673025,-3.354139,-2.5989046,-0.012158123,0.0,-0.012158122844994068,81.0,33.0,755.25,33.72549057006836
Wed May 19 18:28:38 EDT 2021,19-May-2021 18:28:37.892,-79.38240263,43.78281303,0.0,3.7900925,144.5787353515625,0.0,-9.44477,-2.9051857,-2.5689943,0.059771717,0.0,0.059771716594696045,81.0,33.0,755.25,33.72549057006836
Wed May 19 18:28:38 EDT 2021,19-May-2021 18:28:37.996,-79.38240263,43.78281303,0.0,3.7900925,144.5787353515625,0.0,-8.633005,-3.2380872,-2.5438695,0.027645074,0.0,0.02764507383108139,81.0,33.0,755.25,33.72549057006836
Wed May 19 18:28:39 EDT 2021,19-May-2021 18:28:38.093,-79.38240266,43.78281292,0.0,3.7900925,144.5762939453125,0.0,-8.762517,-2.4107687,-3.187838,0.011111589,0.0,0.011759094893932343,81.0,33.0,755.25,33.72549057006836
Wed May 19 18:28:39 EDT 2021,19-May-2021 18:28:38.192,-79.38240266,43.78281292,0.0,3.7900925,144.5762939453125,0.0,-8.507381,-1.9558334,-3.7073796,0.004396342,0.0,0.00439634220674634,81.0,33.0,755.25,33.72549057006836
